in1,in2,in3,in4,in5,in6,in7,out1,out2,out3,out4,out5,out6
0.204701403,0.451186561,0.492210831,0.942497467,0.670636533,0.690530083,0.807954117,429.8741135,735.2207245,57.87916619,0.690530083,0.670636533,0.807954117
0.953434634,0.208450248,0.250332438,0.611371904,0.452179645,0.456326589,0.764683085,313.9801664,696.1571724,174.8709442,0.456326589,0.452179645,0.764683085
0.646263247,0.606508613,0.488808018,0.92374333,0.391220039,0.865561234,0.005672129,423.3101657,875.0646303,179.0944092,0.865561234,0.391220039,0.005672129
0.650098509,0.22703708,0.452149698,0.675651221,0.121054396,0.579188251,0.573911272,336.4779275,657.109508,131.7719555,0.579188251,0.121054396,0.573911272
0.313117571,0.428009909,0.052210053,0.426107868,0.216353902,0.716742905,0.450293333,249.1377539,498.3358043,40.02655824,0.716742905,0.216353902,0.450293333
0.238850643,0.915194388,0.408365099,0.179541383,0.220677735,0.788011209,0.636498528,162.839484,478.2819491,12.86507241,0.788011209,0.220677735,0.636498528
0.212927265,0.684817796,0.813160393,0.605137946,0.743406138,0.745854719,0.558388084,311.7982812,627.0052384,38.65511044,0.745854719,0.743406138,0.558388084
0.733769364,0.143372532,0.982985085,0.397400115,0.079269723,0.213214668,0.105971332,239.0900403,517.9855315,87.48000887,0.213214668,0.079269723,0.105971332
0.50190396,0.785859704,0.039721857,0.7584889,0.516583239,0.724383372,0.4674681,365.4711149,801.185366,114.2065747,0.724383372,0.516583239,0.4674681
0.637960474,0.03250577,0.662808212,0.967330222,0.65575962,0.33137378,0.281751498,438.5655776,751.2816719,185.135534,0.33137378,0.65575962,0.281751498
0.778429423,0.206884598,0.987707731,0.547589139,0.383103135,0.125028338,0.296806697,291.6561987,620.1230748,127.8778493,0.125028338,0.383103135,0.296806697
0.087098003,0.549269229,0.862017332,0.799798453,0.264295175,0.677218204,0.774734031,379.9294584,658.9910343,20.89825448,0.677218204,0.264295175,0.774734031
0.545536626,0.796206132,0.720514266,0.133562907,0.116811309,0.668594265,0.004374242,146.7470174,502.2171429,21.85903727,0.668594265,0.116811309,0.004374242
0.387676352,0.733253037,0.338360084,0.100408056,0.121215049,0.219934406,0.740062099,135.1428197,430.4363754,11.6777487,0.219934406,0.121215049,0.740062099
0.336857108,0.667865063,0.735143574,0.924922249,0.411826876,0.029723356,0.633500619,423.7227872,813.6416672,93.46999005,0.029723356,0.411826876,0.633500619
0.208604594,0.114205111,0.555324241,0.817503615,0.626309484,0.782620439,0.503807069,386.1262653,589.454234,51.16050301,0.782620439,0.626309484,0.503807069
0.25778625,0.940963341,0.058565235,0.710452297,0.849170291,0.929409208,0.100503418,348.6583039,754.9135461,54.94345011,0.929409208,0.849170291,0.100503418
0.465592987,0.42114232,0.436254287,0.382701782,0.832940499,0.61013766,0.962754899,233.9456235,513.0347174,53.45497965,0.61013766,0.832940499,0.962754899
0.976541338,0.480978272,0.714979112,0.488995967,0.163461875,0.197249867,0.187399695,271.1485884,708.877886,143.2574328,0.197249867,0.163461875,0.187399695
0.952441671,0.845959662,0.714224742,0.497733592,0.022147692,0.231838188,0.818937915,274.2067574,798.4671296,142.2186643,0.231838188,0.022147692,0.818937915
0.90180585,0.105088739,0.118964877,0.690393715,0.141019549,0.335329691,0.369511532,341.6378003,696.9205048,186.7803274,0.335329691,0.141019549,0.369511532
0.443538612,0.94771423,0.157991184,0.250917586,0.866494283,0.861284811,0.920015105,187.8211552,573.2720035,33.38749136,0.861284811,0.866494283,0.920015105
0.62238801,0.491749658,0.996463889,0.216686748,0.059986602,0.78464248,0.725128715,175.8403618,486.877791,40.4589702,0.78464248,0.059986602,0.725128715
0.168446107,0.718696413,0.371601091,0.067478564,0.902533602,0.98999258,0.710185731,123.6174975,355.5249122,3.409950451,0.98999258,0.902533602,0.710185731
0.863439742,0.756661643,0.976602598,0.84704013,0.582227958,0.016484061,0.172176987,396.4640456,928.5454113,219.4104333,0.016484061,0.582227958,0.172176987
0.92956401,0.300214944,0.063774082,0.197010216,0.195681295,0.286436865,0.278689896,168.9535755,505.9498463,54.94008184,0.286436865,0.195681295,0.278689896
0.462810039,0.266505386,0.288712598,0.827827595,0.315082286,0.959979142,0.501837235,389.7396583,696.2426536,114.9380764,0.959979142,0.315082286,0.501837235
0.750874557,0.058648049,0.920680076,0.724486988,0.76127942,0.181577161,0.631577505,353.5704459,664.6241456,163.1996539,0.181577161,0.76127942,0.631577505
0.774176651,0.530724477,0.095252713,0.788153946,0.038468699,0.726258273,0.145976458,375.8538811,820.302255,183.0511146,0.726258273,0.038468699,0.145976458
0.822780041,0.985627954,0.81768598,0.102097935,0.284251037,0.309867592,0.960679311,135.7342771,603.1509661,25.20124285,0.309867592,0.284251037,0.960679311
0.799877885,0.852105169,0.719096912,0.731469723,0.949743652,0.53596255,0.388308702,356.0144029,878.7306249,175.5259363,0.53596255,0.949743652,0.388308702
0.832565559,0.27992246,0.099265229,0.692515205,0.844352635,0.298401808,0.879471849,342.3803218,724.3796071,172.9692925,0.298401808,0.844352635,0.879471849
0.632037488,0.894728894,0.125585448,0.408702173,0.736155974,0.995886567,0.865289678,243.0457605,686.0426821,77.49452842,0.995886567,0.736155974,0.865289678
0.844366126,0.377061153,0.475268465,0.258778297,0.310459777,0.072128624,0.090485263,190.5724039,534.7459681,65.55108835,0.072128624,0.310459777,0.090485263
0.27894335,0.391294947,0.995409695,0.117066712,0.470459624,0.454859798,0.660180259,140.9733492,326.0929302,9.796494237,0.454859798,0.470459624,0.660180259
0.638967441,0.885941447,0.998524082,0.749526528,0.307111725,0.896234774,0.96693126,362.3342849,855.9904861,143.6769142,0.896234774,0.307111725,0.96693126
0.504398719,0.990347438,0.457685624,0.598093283,0.59768949,0.312709375,0.830163981,309.332649,772.7331808,90.50324575,0.312709375,0.59768949,0.830163981
0.409723067,0.389468957,0.581185021,0.021746888,0.554076033,0.751009297,0.061333354,107.6114109,310.6714501,2.673060526,0.751009297,0.554076033,0.061333354
0.548664111,0.115131245,0.313829544,0.656788649,0.157961541,0.566398193,0.692034966,329.8760271,594.3431635,108.106908,0.566398193,0.157961541,0.692034966
0.506114091,0.297376326,0.330975292,0.532694945,0.165628427,0.397985872,0.405559071,286.4432309,567.2200768,80.8813254,0.397985872,0.165628427,0.405559071
0.603711567,0.228744185,0.799320278,0.445648714,0.033795547,0.9110751,0.71795601,255.9770498,530.9382948,80.71298496,0.9110751,0.033795547,0.71795601
0.195861435,0.104301648,0.827761703,0.739250354,0.41347636,0.767259824,0.460013312,358.7376238,544.6659476,43.43719055,0.767259824,0.41347636,0.460013312
0.004197208,0.606636719,0.315033098,0.228964313,0.501867541,0.601274058,0.003766256,180.1375094,367.1906381,0.288303275,0.601274058,0.501867541,0.003766256
0.142003958,0.477621954,0.386721808,0.054571556,0.586947643,0.499810984,0.290719921,119.1000445,282.1922559,2.324813069,0.499810984,0.586947643,0.290719921
0.335736127,0.636542542,0.860898344,0.302085931,0.416867871,0.459280963,0.888335025,205.730076,494.1126329,30.42634817,0.459280963,0.416867871,0.888335025
0.606154646,0.71361638,0.168688159,0.486758553,0.108418843,0.329212853,0.7904395,270.3654936,673.3220332,88.51528755,0.329212853,0.108418843,0.7904395
0.375246507,0.53708862,0.474755853,0.804205391,0.135418151,0.499543802,0.272165255,381.4718868,730.1864772,90.5325792,0.499543802,0.135418151,0.272165255
0.654990845,0.247968328,0.601141166,0.818377406,0.973566805,0.088558266,0.756034523,386.432092,734.9284961,160.8089126,0.088558266,0.973566805,0.756034523
0.964148752,0.165979734,0.018673325,0.615864676,0.269568105,0.655864385,0.06199168,315.5526366,690.4644595,178.1355476,0.655864385,0.269568105,0.06199168
0.281079787,0.181252139,0.465023494,0.935628062,0.302095248,0.842176138,0.744808306,427.4698218,683.3970127,78.89584098,0.842176138,0.302095248,0.744808306
0.439754858,0.77598971,0.471604,0.810684817,0.910630783,0.069010459,0.204220307,383.7396859,809.2785504,106.950776,0.069010459,0.910630783,0.204220307
0.583477795,0.701437831,0.476664922,0.683336609,0.155299947,0.920004983,0.655770982,339.1678131,762.897211,119.6135214,0.920004983,0.155299947,0.655770982
0.358568467,0.059173961,0.578121553,0.121459806,0.95670379,0.863052678,0.433533424,142.5109322,265.1655101,13.06549695,0.863052678,0.95670379,0.433533424
0.716057912,0.811577598,0.980410645,0.700495956,0.331752939,0.641605749,0.282219499,345.1735847,832.1568556,150.4787016,0.641605749,0.331752939,0.282219499
0.525295804,0.863471923,0.208680548,0.582280565,0.953234055,0.279754118,0.795306648,303.7981978,738.3322144,91.76086134,0.279754118,0.953234055,0.795306648
0.767047701,0.153568396,0.987193463,0.688561257,0.291320284,0.647889678,0.564894495,340.9964399,674.4346527,158.4477988,0.647889678,0.291320284,0.564894495
0.866333045,0.103234362,0.643354587,0.162283666,0.415678035,0.986510819,0.525310151,156.7992832,423.5336851,42.17751086,0.986510819,0.415678035,0.525310151
0.753821434,0.004922156,0.587931041,0.412330284,0.115289162,0.733607407,0.80327441,244.3155996,495.8510396,93.24702188,0.733607407,0.115289162,0.80327441
0.768716002,0.887533381,0.95622906,0.697774848,0.348077436,0.179304534,0.668700608,344.2211969,862.9497699,160.9172075,0.179304534,0.348077436,0.668700608
0.438840043,0.701869023,0.197398893,0.735276115,0.04833326,0.014463261,0.15109719,357.3466404,752.8153241,96.80058054,0.014463261,0.04833326,0.15109719
0.698921749,0.925426173,0.656348108,0.768254325,0.843628838,0.232802737,0.779213497,368.8890138,890.2141429,161.084897,0.232802737,0.843628838,0.779213497
0.113539835,0.577770575,0.142498904,0.722875675,0.572956158,0.028845592,0.941457072,353.0064862,634.26544,24.62255543,0.028845592,0.572956158,0.941457072
0.971668086,0.801112633,0.424019367,0.84516459,0.730279883,0.883819905,0.888180814,395.8076066,965.7774751,246.365838,0.883819905,0.730279883,0.888180814
0.471405342,0.821296819,0.221894343,0.791338928,0.929701305,0.244020022,0.634868344,376.9686247,818.8450041,111.9124195,0.244020022,0.929701305,0.634868344
0.52139818,0.928921952,0.549911837,0.230587929,0.394281757,0.85207008,0.374402196,180.705775,577.8739972,36.06843787,0.85207008,0.394281757,0.374402196
0.03785666,0.231590015,0.591948437,0.624815643,0.161188039,0.472511484,0.648995244,318.685475,479.76949,7.096029948,0.472511484,0.161188039,0.648995244
0.796469515,0.975890567,0.739796077,0.127337588,0.708813391,0.612323785,0.824627089,144.5681557,606.7588142,30.42615199,0.612323785,0.708813391,0.824627089
0.82978879,0.213909614,0.677398802,0.890719476,0.452757619,0.177433449,0.977643912,411.7518164,806.2843386,221.7327107,0.177433449,0.452757619,0.977643912
0.299087616,0.136546913,0.299893224,0.26415742,0.094222673,0.892577362,0.068354165,192.4550969,340.9873421,23.70186385,0.892577362,0.094222673,0.068354165
0.483182498,0.883614397,0.450074713,0.005578451,0.007806325,0.311237134,0.077439281,101.9524578,444.488449,0.808622951,0.311237134,0.007806325,0.077439281
0.67222207,0.13674598,0.741276936,0.735785635,0.412697055,0.23844544,0.534668332,357.5249721,670.1348298,148.3834027,0.23844544,0.412697055,0.534668332
0.620675344,0.484581832,0.58453356,0.107261212,0.378774213,0.686828492,0.463906661,137.5414241,429.9449,19.97231686,0.686828492,0.378774213,0.463906661
0.112519266,0.764415683,0.110409272,0.496675744,0.309259249,0.639041986,0.498008008,273.8365105,567.5716094,16.7656771,0.639041986,0.309259249,0.498008008
0.930977968,0.402258185,0.993234179,0.669147819,0.658660483,0.804565955,0.214088871,334.2017366,767.8829477,186.888563,0.804565955,0.658660483,0.214088871
0.785105677,0.83960978,0.900636,0.963234777,0.647163128,0.284679856,0.939363918,437.132172,987.796253,226.8723277,0.284679856,0.647163128,0.939363918
0.120499353,0.203682888,0.790133372,0.7072828,0.373453512,0.486692969,0.112220279,347.54898,534.6869601,25.5681359,0.486692969,0.373453512,0.112220279
0.863440469,0.632353973,0.50298217,0.621972016,0.456984815,0.59906808,0.345455419,317.6902057,784.9346185,161.1107428,0.59906808,0.456984815,0.345455419
0.898747791,0.432277876,0.923877313,0.083335254,0.685335217,0.389138665,0.181192231,129.1673388,474.4240437,22.46921254,0.389138665,0.685335217,0.181192231
0.534800442,0.845728606,0.870244856,0.861942556,0.113257204,0.003643131,0.67166843,401.6798946,876.1035399,138.2901779,0.003643131,0.113257204,0.67166843
0.12197245,0.822808389,0.282615158,0.493417475,0.771847306,0.868881501,0.378483635,272.6961163,582.9039474,18.0550015,0.868881501,0.771847306,0.378483635
0.414820403,0.916577806,0.160287355,0.111343859,0.039838792,0.331705279,0.087458122,138.9703507,488.5214818,13.85631136,0.331705279,0.039838792,0.087458122
0.153987373,0.631807074,0.503551184,0.343398246,0.141108702,0.965410392,0.514429507,220.189386,468.1477347,15.86369817,0.965410392,0.141108702,0.514429507
0.86458273,0.71105167,0.900295285,0.993702488,0.20884088,0.955964117,0.894092008,447.7958708,990.759844,257.7414029,0.955964117,0.20884088,0.894092008
0.341416292,0.448767211,0.763630008,0.306619291,0.810388881,0.258099962,0.166448387,207.3167519,450.8555213,31.40544645,0.258099962,0.810388881,0.166448387
0.239643094,0.986879781,0.021076913,0.090773401,0.864768495,0.177197022,0.636337555,131.7706904,452.0174193,6.525965623,0.177197022,0.864768495,0.636337555
0.892846552,0.469545805,0.088321565,0.873164088,0.129026117,0.661536662,0.355641205,405.6074309,877.1801337,233.8804638,0.661536662,0.129026117,0.355641205
0.08061188,0.965476278,0.071418113,0.689336107,0.135097394,0.543628774,0.778701301,341.2676376,706.1900932,16.67060394,0.543628774,0.135097394,0.778701301
0.919286984,0.900045461,0.387649447,0.0356953,0.932323945,0.925444941,0.33200798,112.4933549,572.680761,9.844267315,0.925444941,0.932323945,0.33200798
0.86398277,0.784029511,0.891849574,0.900629473,0.354740781,0.615748124,0.082991897,415.2203156,962.3178068,233.438504,0.615748124,0.354740781,0.082991897
0.072159771,0.206138651,0.337130133,0.314266194,0.678554724,0.765584875,0.086878194,209.9931678,326.7077025,6.803213016,0.765584875,0.678554724,0.086878194
0.783730057,0.372405605,0.383888968,0.086201532,0.602173321,0.059626401,0.391857396,130.1705363,432.1346818,20.26761955,0.059626401,0.602173321,0.391857396
0.817805541,0.986097182,0.751677996,0.453662001,0.777993946,0.475936436,0.741675935,258.7817002,777.8066811,111.3021894,0.475936436,0.777993946,0.741675935
0.783319083,0.233997786,0.364940317,0.590010311,0.792980281,0.698854734,0.52410102,306.503609,649.3343728,138.6499007,0.698854734,0.792980281,0.52410102
0.544861113,0.963122978,0.240657496,0.396360745,0.375190827,0.373696321,0.718348482,238.7262607,675.1763952,64.78846698,0.373696321,0.375190827,0.718348482
0.84043246,0.622601107,0.078569682,0.622438323,0.186419342,0.509276795,0.567621812,317.8534131,776.9775534,156.9352114,0.509276795,0.186419342,0.567621812
0.272681314,0.327741721,0.340667485,0.919198848,0.921785922,0.723529774,0.780347125,421.7195967,709.7051827,75.19450489,0.723529774,0.921785922,0.780347125
0.232016622,0.148002692,0.955005406,0.681155601,0.071857961,0.822533221,0.286599566,338.4044605,535.5826294,47.41182657,0.822533221,0.071857961,0.286599566
0.505306737,0.43817776,0.160081107,0.878724275,0.797579439,0.403421725,0.054077739,407.5534963,775.2332619,133.2075888,0.403421725,0.797579439,0.054077739
0.250582331,0.137663343,0.745803216,0.443292399,0.762956717,0.477175066,0.752960135,255.1523396,418.7076182,33.32437283,0.477175066,0.762956717,0.752960135
0.992105944,0.640064115,0.179428588,0.856554506,0.484601859,0.387326189,0.62110096,399.794077,936.3197675,254.9378448,0.387326189,0.484601859,0.62110096
0.412325405,0.941439322,0.45780266,0.298216265,0.061646535,0.952774188,0.010373987,204.3756929,587.5493145,36.88864274,0.952774188,0.061646535,0.010373987
0.35349219,0.222646443,0.079449278,0.032987417,0.595502576,0.116075563,0.639392786,111.545596,260.5283669,3.498238302,0.116075563,0.595502576,0.639392786
0.603232064,0.551378178,0.806683868,0.286272165,0.336123093,0.964879324,0.766598776,200.1952576,531.7886428,51.80656465,0.964879324,0.336123093,0.766598776
0.44119539,0.766569325,0.383804291,0.657141313,0.844578385,0.20691882,0.826535322,329.9994597,730.5118354,86.97831536,0.20691882,0.844578385,0.826535322
0.726622423,0.679401834,0.87170316,0.561172162,0.419586659,0.245268417,0.939471061,296.4102567,732.0921451,122.3280828,0.245268417,0.419586659,0.939471061
0.423391831,0.619861334,0.153625715,0.56111945,0.36994092,0.051223608,0.306639153,296.3918075,641.3730163,71.2720175,0.051223608,0.36994092,0.306639153
0.795816107,0.825995848,0.26242711,0.808747713,0.588477639,0.406633744,0.362643115,383.0616996,909.8268454,193.0843371,0.406633744,0.588477639,0.362643115
0.692535826,0.094466344,0.5300555,0.856981966,0.346889445,0.408619266,0.784841344,399.9436883,725.2415257,178.0472143,0.408619266,0.346889445,0.784841344
0.542615994,0.612144117,0.476881776,0.12388125,0.351434274,0.542982885,0.640807904,143.3584374,450.6306527,20.16598424,0.542982885,0.351434274,0.640807904
0.260143752,0.764070085,0.874620762,0.667051037,0.045335914,0.27045824,0.237783656,333.4678631,689.578978,52.05874798,0.27045824,0.045335914,0.237783656
0.861837801,0.034858371,0.876153889,0.99024844,0.906524291,0.334016411,0.739889354,446.5869541,819.2982631,256.0300615,0.334016411,0.906524291,0.739889354
0.214182796,0.009489896,0.330491776,0.604005359,0.321771014,0.949817305,0.26823778,311.4018756,457.9208525,38.81026694,0.949817305,0.321771014,0.26823778
0.046827925,0.794834261,0.878034869,0.617043991,0.362506087,0.361256005,0.495460893,315.965397,618.9375423,8.668466945,0.361256005,0.362506087,0.495460893
0.29229229,0.075397622,0.870252833,0.417652094,0.872051491,0.095782248,0.730190137,246.1782329,400.7485248,36.62294607,0.095782248,0.872051491,0.730190137
0.762609792,0.868205285,0.44251966,0.563468849,0.575712273,0.707367236,0.271808768,297.2140972,789.4381939,128.9120586,0.707367236,0.575712273,0.271808768
0.873745267,0.344160467,0.013745751,0.163916093,0.785619511,0.680460138,0.169726581,157.3706326,486.4344799,42.96627316,0.680460138,0.785619511,0.169726581
0.653541676,0.882220889,0.715991723,0.790304718,0.459633573,0.397419902,0.205040813,376.6066514,879.0930005,154.9491211,0.397419902,0.459633573,0.205040813
0.882506743,0.005183483,0.148123407,0.047801046,0.103623107,0.648092633,0.130776759,116.730366,345.8230795,12.65542355,0.648092633,0.103623107,0.130776759
0.125142201,0.419977712,0.647282204,0.757136919,0.022393796,0.572396018,0.35002232,364.9979216,614.8484378,28.42493412,0.572396018,0.022393796,0.35002232
0.209313434,0.600547304,0.300793177,0.155197341,0.26016253,0.158654981,0.997496787,154.3190692,380.0638548,9.745466505,0.158654981,0.26016253,0.997496787
0.571745338,0.512249778,0.121803726,0.290287041,0.708821477,0.779122489,0.277617657,201.6004643,516.1422994,49.79107867,0.779122489,0.708821477,0.277617657
0.287817465,0.426297252,0.531142212,0.209932134,0.668806261,0.164925944,0.125655561,173.4762471,383.4947464,18.1266404,0.164925944,0.668806261,0.125655561
0.911530366,0.388969082,0.648247059,0.762162549,0.921729135,0.819143199,0.339827337,366.7568922,806.2061366,208.4202923,0.819143199,0.921729135,0.339827337
0.105520002,0.003830553,0.96568518,0.044281938,0.57631857,0.55953963,0.286967848,115.4986783,149.4786077,1.401789053,0.55953963,0.57631857,0.286967848
0.522994719,0.687961922,0.416054138,0.078715496,0.380640686,0.851228933,0.778602219,127.5504235,442.0969081,12.35033657,0.851228933,0.380640686,0.778602219
0.982371754,0.862095953,0.760500857,0.294636197,0.475103811,0.569832097,0.114638007,203.1226689,708.4350251,86.83268325,0.569832097,0.475103811,0.114638007
0.698912455,0.409264794,0.868289017,0.482874527,0.965168409,0.214505122,0.142769184,269.0060844,618.4815756,101.2461062,0.214505122,0.965168409,0.142769184
0.829480832,0.380398833,0.075421909,0.147372921,0.268472105,0.168034117,0.470324873,151.5805224,476.1563769,36.672904,0.168034117,0.268472105,0.470324873
0.318612047,0.503631542,0.296296233,0.687313718,0.736080861,0.170912452,0.487269344,340.5598012,649.2177562,65.69592914,0.170912452,0.736080861,0.487269344
0.631596871,0.486297593,0.236527273,0.512524076,0.885567531,0.646180954,0.675438875,279.3834266,635.735654,97.11258087,0.646180954,0.885567531,0.675438875
0.422426532,0.663034421,0.052365436,0.830915228,0.856458586,0.391441114,0.100822212,390.8203299,786.8228525,105.3001916,0.391441114,0.856458586,0.100822212
0.418259196,0.781239961,0.325063131,0.46208423,0.340759034,0.751780715,0.730685853,261.7294804,630.916904,57.98129349,0.751780715,0.340759034,0.730685853
0.400313377,0.426943329,0.375510207,0.8942321,0.817052932,0.556261164,0.719715348,412.9812351,753.9302267,107.3919217,0.556261164,0.817052932,0.719715348
0.637219531,0.945349807,0.350612326,0.721243196,0.663283188,0.307468825,0.656743138,352.4351185,856.2639324,137.8770752,0.307468825,0.663283188,0.656743138
0.769480043,0.85899917,0.230445029,0.904192775,0.312765779,0.043754639,0.423702937,416.4674712,959.2161908,208.7274887,0.043754639,0.312765779,0.423702937
0.604110266,0.649049434,0.117463077,0.99013884,0.403456719,0.400972248,0.949975346,446.548594,908.3593448,179.4459113,0.400972248,0.403456719,0.949975346
0.995022154,0.825944853,0.551985022,0.249650904,0.750966087,0.290528712,0.7248384,187.3778165,680.0672039,74.52245417,0.290528712,0.750966087,0.7248384
0.779113368,0.386311361,0.515809873,0.909707062,0.149679947,0.060498757,0.907125039,418.3974715,846.209713,212.6294797,0.060498757,0.149679947,0.907125039
0.850853579,0.374163161,0.168144831,0.688136834,0.770623832,0.616596777,0.126260147,340.8478919,750.322602,175.6511064,0.616596777,0.770623832,0.126260147
0.301467525,0.524389401,0.525001714,0.800224678,0.91524745,0.811710451,0.663257962,380.0786372,706.5765702,72.37252585,0.811710451,0.91524745,0.663257962
0.641213578,0.386430523,0.634787907,0.617815076,0.057987209,0.728856184,0.223870383,316.2352766,665.8185632,118.8454247,0.728856184,0.057987209,0.223870383
0.182028462,0.213235028,0.47278707,0.480440797,0.908894915,0.889467095,0.292312153,268.154279,439.0362711,26.23616979,0.889467095,0.908894915,0.292312153
0.448693086,0.643727146,0.18396229,0.847373805,0.285693984,0.890827787,0.968225676,396.5808319,796.7919607,114.0632304,0.890827787,0.285693984,0.968225676
0.678521278,0.180900808,0.43233393,0.301409063,0.923898381,0.399835593,0.158169162,205.493172,465.5600529,61.35373878,0.399835593,0.923898381,0.158169162
0.635199068,0.425352997,0.916928788,0.784207481,0.98812187,0.798501662,0.71031012,374.4726182,757.2417565,149.4383582,0.798501662,0.98812187,0.71031012
0.558675704,0.031357205,0.435346254,0.352015417,0.172375212,0.988023507,0.266134058,223.2053958,423.5159356,58.99873818,0.988023507,0.172375212,0.266134058
0.696110569,0.531706365,0.29674933,0.1399845,0.669702738,0.811616831,0.837973925,148.994575,476.9464837,29.23340702,0.811616831,0.669702738,0.837973925
0.177992948,0.251228544,0.568734762,0.340577441,0.156035976,0.492553545,0.762876536,219.2021044,377.5940936,18.18611486,0.492553545,0.156035976,0.762876536
0.602513516,0.554871965,0.053710418,0.796092519,0.03982899,0.208376098,0.490333323,378.6323815,787.3926296,143.8969508,0.208376098,0.03982899,0.490333323
0.53864518,0.673369036,0.881599965,0.60067881,0.267133489,0.370669514,0.637582601,310.2375836,703.3429591,97.06582381,0.370669514,0.267133489,0.637582601
0.732536392,0.432800906,0.02412119,0.28318586,0.581538591,0.872591546,0.975097238,199.1150509,532.9272543,62.23318436,0.872591546,0.581538591,0.975097238
0.287369739,0.378469928,0.013069631,0.797347566,0.020665519,0.848137968,0.000779611,379.071648,665.1336996,68.74006849,0.848137968,0.020665519,0.000779611
0.629849581,0.145621451,0.345925472,0.636391408,0.790549201,0.950864581,0.966174903,322.736993,612.0634623,120.2492585,0.950864581,0.790549201,0.966174903
0.145786193,0.582086208,0.482754241,0.117301438,0.742505218,0.271177943,0.478255999,141.0555031,340.618819,5.130278994,0.271177943,0.742505218,0.478255999
0.969651751,0.281818539,0.551873274,0.210448602,0.151097196,0.471224499,0.019165187,173.6570108,518.0918735,61.21855671,0.471224499,0.151097196,0.019165187
0.696664439,0.059249386,0.537860346,0.609916949,0.79175551,0.087854188,0.767936872,313.470932,593.9369305,127.4722346,0.087854188,0.79175551,0.767936872
0.609504269,0.237817963,0.31135471,0.359189587,0.730469209,0.812734764,0.599159573,225.7163555,491.4253515,65.678276,0.812734764,0.730469209,0.599159573
0.290313589,0.00615923,0.226229029,0.866555521,0.023356062,0.780817495,0.404833666,403.2944324,607.3959651,75.47185289,0.780817495,0.023356062,0.404833666
0.804464838,0.249692185,0.450237512,0.972405184,0.267188875,0.801935105,0.5892722,440.3418145,849.7418478,234.6797337,0.801935105,0.267188875,0.5892722
0.336564048,0.833628783,0.922109966,0.057370217,0.690447979,0.462286081,0.503606604,120.079576,421.2333162,5.792625744,0.462286081,0.690447979,0.503606604
0.225634457,0.311837432,0.464268359,0.240529105,0.644589702,0.906678271,0.553417845,184.1851869,354.632525,16.28149626,0.906678271,0.644589702,0.553417845
0.191078363,0.976966489,0.411359869,0.128324501,0.044432872,0.473944756,0.756594373,144.9135754,456.1734637,7.356010704,0.473944756,0.044432872,0.756594373
0.69855273,0.513929397,0.693789425,0.446526759,0.345310837,0.866219718,0.627886437,256.2843657,626.3839114,93.57674596,0.866219718,0.345310837,0.627886437
0.519224306,0.430835922,0.96062139,0.691429656,0.833960594,0.07460308,0.696009617,342.0003797,683.2298853,107.702125,0.07460308,0.833960594,0.696009617
0.659859392,0.403241511,0.184341151,0.701142989,0.352071016,0.607390969,0.950499435,345.4000461,716.3467203,138.7967359,0.607390969,0.352071016,0.950499435
0.434881241,0.985785014,0.614663631,0.394179643,0.471334731,0.856448679,0.54458036,237.9628752,652.2563854,51.42639973,0.856448679,0.471334731,0.54458036
0.258713957,0.63293233,0.03167549,0.299798561,0.355923632,0.69062461,0.403685059,204.9294962,472.8108521,23.26862162,0.69062461,0.355923632,0.403685059
0.271023344,0.260278895,0.351775746,0.86604828,0.888235788,0.928173596,0.952245965,403.1168981,665.8496999,70.41579027,0.928173596,0.888235788,0.952245965
0.847676495,0.853654098,0.176639347,0.568896756,0.76489589,0.737616845,0.314699618,299.1138644,809.781026,144.6721223,0.737616845,0.76489589,0.314699618
0.417276898,0.398191231,0.799219981,0.218442464,0.778777221,0.646580106,0.329015258,176.4548623,413.0882641,27.34529807,0.646580106,0.778777221,0.329015258
0.059911263,0.57086249,0.580120582,0.573641408,0.542189514,0.974935825,0.914687785,300.7744929,544.5141424,10.3102744,0.974935825,0.542189514,0.914687785
0.571034377,0.343497293,0.162074677,0.858765402,0.750314995,0.313333566,0.214781744,400.5678906,758.015618,147.1153697,0.313333566,0.750314995,0.214781744
0.286131329,0.447543726,0.537464363,0.770999755,0.870622363,0.661345023,0.113017322,369.8499143,668.9186412,66.18215529,0.661345023,0.870622363,0.113017322
0.672330055,0.735715631,0.598670991,0.580516305,0.917099013,0.614374584,0.908634825,303.1807067,742.2695739,117.0895677,0.614374584,0.917099013,0.908634825
0.048951209,0.542743638,0.150115471,0.414773978,0.970588974,0.195177841,0.6214595,245.1708921,455.3107007,6.091106337,0.195177841,0.970588974,0.6214595
0.272636916,0.551073583,0.658176195,0.950010953,0.243613941,0.972489848,0.271759189,432.5038335,780.9331011,77.7024168,0.972489848,0.243613941,0.271759189
0.451820879,0.888724066,0.779283904,0.114562709,0.897354169,0.53452906,0.925919912,140.0969481,492.4175906,15.52854715,0.53452906,0.897354169,0.925919912
0.679849716,0.640221375,0.779317691,0.681376163,0.161400825,0.237201239,0.311034622,338.481657,770.7058542,138.9700173,0.237201239,0.161400825,0.311034622
0.466293897,0.287128837,0.340129671,0.940377635,0.702725268,0.712964047,0.434622222,429.1321724,758.5445012,131.5477056,0.712964047,0.702725268,0.434622222
