in1,in2,in3,in4,in5,in6,out1,out2,out3,out4,out5,out6
0.240874148,0.008003822,0.91302316,0.946444476,0.991084883,0.934733381,0.991084883,0.699842829,0.371040632,0.951638832,0.968764679,0.923000354
0.24311832,0.098876737,0.030301057,0.548704217,0.874667928,0.819793893,0.874667928,0.43539221,0.284309535,0.836256104,0.711686073,0.193687027
0.525032322,0.358343567,0.018025943,0.067313237,0.274369422,0.862348277,0.274369422,0.17962565,0.329375532,0.68595462,0.17084133,0.128092524
0.074182201,0.918502272,0.606128462,0.06729665,0.674194532,0.865517116,0.674194532,0.196010326,0.36762856,0.808120341,0.370745591,0.638873935
0.23962079,0.234347693,0.979550971,0.663569671,0.301245226,0.390730195,0.301245226,0.535594042,0.364959871,0.363884705,0.482407449,0.852838319
0.67471476,0.25597313,0.898050592,0.205513058,0.518731882,0.556310508,0.518731882,0.283462324,0.387394679,0.54503692,0.36212247,0.825944713
0.165994785,0.576038061,0.020326527,0.028312152,0.772470735,0.379806895,0.772470735,0.131123433,0.268205141,0.497606047,0.400391443,0.131488984
0.771400235,0.555319604,0.2868517,0.679136784,0.542472435,0.49785455,0.542472435,0.674403724,0.668092979,0.511239916,0.61080461,0.333514058
0.264298392,0.896458455,0.785315629,0.997128147,0.092465314,0.546671769,0.092465314,0.87210323,0.70540334,0.410409833,0.54479673,0.692166211
0.665240788,0.326464494,0.380090246,0.492388504,0.734501619,0.91300725,0.734501619,0.493427745,0.4948134,0.859455561,0.613445062,0.468823083
0.580477427,0.976143233,0.443725182,0.159459449,0.243739476,0.05203947,0.243739476,0.345114713,0.592655065,0.109549472,0.201599462,0.38455804
0.586568852,0.406186402,0.973835479,0.13941736,0.86913616,0.63229944,0.86913616,0.24650544,0.389289547,0.703350456,0.50427676,0.929211943
0.861597567,0.646965287,0.898084092,0.868472688,0.904657742,0.185696428,0.904657742,0.83421531,0.788538805,0.401384823,0.886565215,0.827502691
0.430672497,0.178117537,0.623540558,0.009401212,0.877475536,0.832733796,0.877475536,0.097899353,0.215896875,0.846156318,0.443438374,0.669853379
0.513265956,0.10776714,0.538281948,0.809301288,0.602449816,0.698717089,0.602449816,0.659665866,0.46015197,0.669836908,0.705875552,0.560742249
0.203167877,0.24929622,0.975275465,0.566394652,0.831249076,0.448319871,0.831249076,0.464345871,0.32828083,0.563198633,0.698821864,0.908177267
0.664465729,0.491259999,0.257365317,0.157378992,0.345097578,0.433987263,0.345097578,0.283524154,0.451717703,0.407320358,0.251238285,0.283800738
0.48115583,0.098634709,0.654482842,0.116127469,0.711614081,0.037466757,0.711614081,0.168257809,0.237764929,0.239710954,0.413870775,0.598494358
0.115132357,0.979828628,0.405189372,0.675013043,0.729362716,0.428414448,0.729362716,0.636753278,0.585740257,0.518698928,0.70218788,0.439929214
0.487529564,0.469203879,0.914614068,0.783378762,0.585346676,0.734343848,0.585346676,0.69187515,0.569870333,0.689644697,0.684362719,0.863660307
0.002681214,0.003285595,0.072713886,0.255087822,0.558355409,0.320373303,0.558355409,0.179456497,0.07861473,0.391767935,0.406721615,0.14604398
0.182469196,0.812314907,0.463834207,0.682487783,0.409769177,0.612227176,0.409769177,0.626959064,0.552920771,0.551489776,0.54612848,0.473267001
0.998124539,0.449844648,0.673373371,0.679307311,0.956675853,0.660502505,0.956675853,0.692710496,0.710581409,0.749354509,0.817991582,0.700416533
0.023473439,0.736742192,0.192599366,0.488875351,0.376007928,0.538030505,0.376007928,0.45624509,0.412738076,0.489423732,0.432441639,0.245483336
0.495807078,0.60810991,0.909310783,0.030242596,0.341644342,0.510131414,0.341644342,0.186757366,0.395443725,0.459585293,0.185943469,0.812626202
0.671180969,0.530499859,0.44681135,0.690618147,0.348580462,0.100689759,0.348580462,0.663684827,0.627773734,0.17505697,0.519599304,0.402376102
0.82129575,0.435121692,0.904260985,0.33525424,0.627383682,0.577626012,0.627383682,0.423140585,0.540322377,0.592553313,0.481318961,0.843909757
0.952143882,0.805803402,0.606141855,0.014740536,0.560844597,0.797364608,0.560844597,0.274010468,0.61970371,0.726408604,0.287792567,0.620734405
0.005275415,0.533530839,0.428275675,0.100284269,0.225821612,0.428714267,0.225821612,0.151019926,0.21866747,0.36784647,0.163052941,0.408074128
0.503824853,0.7218752,0.794242951,0.483203989,0.976894643,0.479790014,0.976894643,0.5220978,0.573956215,0.628921402,0.730049316,0.781062827
0.382560736,0.527673889,0.887848787,0.565987351,0.603022558,0.820870886,0.603022558,0.532726339,0.488378324,0.755516388,0.584504954,0.852668374
0.421978839,0.579036353,0.41871639,0.813102846,0.58602518,0.813964386,0.58602518,0.719324271,0.594286171,0.745582624,0.699564013,0.474972069
0.983873769,0.007054265,0.876822297,0.66177263,0.618852046,0.690725686,0.618852046,0.611880046,0.545356601,0.669163594,0.640312338,0.832415611
0.097354035,0.075683086,0.405814244,0.703555157,0.376730272,0.940556985,0.376730272,0.518444178,0.271629539,0.771408971,0.540142714,0.456380121
0.148439522,0.111262626,0.094689012,0.693162729,0.746297417,0.231442363,0.746297417,0.524169233,0.298844571,0.38589888,0.719730073,0.173525188
0.908465143,0.204537436,0.88708868,0.791937226,0.62532725,0.659133693,0.62532725,0.721306445,0.627132071,0.64899176,0.708632238,0.838117038
0.649776865,0.524364763,0.846107882,0.273323905,0.830825057,0.482736349,0.830825057,0.367447978,0.492946741,0.587162962,0.552074481,0.808242446
0.400964195,0.153606762,0.352519789,0.654105322,0.347807519,0.929641483,0.347807519,0.541059369,0.390331431,0.755091294,0.500956421,0.409760731
0.645445857,0.287411318,0.717532759,0.172955754,0.237634258,0.450218564,0.237634258,0.260997604,0.378386738,0.386443272,0.205295006,0.642811489
0.423851651,0.080551121,0.599890718,0.872517976,0.606493874,0.966544693,0.606493874,0.686422999,0.438296363,0.858529447,0.739505925,0.637216431
0.795572976,0.824904087,0.830989219,0.876080903,0.153993634,0.996500645,0.153993634,0.856328191,0.829991243,0.743748542,0.515037269,0.779840804
0.256997006,0.778531207,0.617126139,0.748673137,0.644985716,0.147664413,0.644985716,0.679400428,0.587036816,0.296860804,0.696829427,0.572965924
0.971566708,0.1781781,0.120755445,0.014546895,0.815699502,0.268729115,0.815699502,0.182644547,0.406774751,0.432820231,0.415123198,0.205047218
0.388009764,0.355208104,0.733151605,0.825032624,0.193422406,0.450246047,0.193422406,0.689005517,0.507636041,0.373198955,0.509227515,0.65088813
0.954667656,0.244698056,0.257106805,0.343243829,0.047162109,0.177457776,0.047162109,0.420175537,0.522751148,0.138369076,0.195202969,0.228147433
0.370879218,0.553818947,0.080317592,0.649313025,0.465468192,0.791628672,0.465468192,0.593223842,0.518438265,0.693780528,0.557390609,0.18996376
0.604182851,0.829081797,0.249597591,0.137238854,0.600394429,0.41699237,0.600394429,0.311056895,0.542814283,0.472012988,0.368816641,0.301416753
0.944894198,0.472523557,0.551662129,0.958679613,0.633834874,0.097242454,0.633834874,0.883688393,0.783700098,0.25822018,0.796257244,0.514437436
0.518469944,0.488384655,0.864315804,0.816089658,0.376403394,0.437922475,0.376403394,0.72229095,0.597226007,0.419466751,0.596246526,0.77288523
0.189110019,0.451371423,0.209236913,0.790989584,0.128724787,0.845996301,0.128724787,0.649764925,0.46146538,0.630814847,0.459857186,0.264861639
0.318006192,0.384860662,0.932545365,0.65025726,0.795617596,0.149395662,0.795617596,0.56061011,0.441080577,0.343262242,0.722937428,0.840537618
0.953235639,0.206981454,0.422448913,0.872522935,0.335899861,0.290147201,0.335899861,0.784798619,0.667832863,0.303872999,0.604211398,0.400563837
0.846395362,0.213615495,0.385791148,0.032118899,0.683514023,0.823047085,0.683514023,0.181484858,0.38063947,0.781187167,0.357816461,0.459289029
0.713543968,0.076878553,0.53550121,0.099965139,0.20434647,0.041801157,0.20434647,0.188538975,0.306637424,0.090564751,0.152155804,0.453015731
0.171286437,0.891521143,0.960650009,0.160349216,0.309199689,0.728011,0.309199689,0.271665588,0.420087418,0.602367607,0.234774452,0.872241076
0.168640422,0.959067943,0.88714197,0.749765498,0.524028133,0.312767819,0.524028133,0.693992104,0.619627577,0.376145913,0.636896816,0.793393171
0.375476134,0.270658666,0.317504775,0.124783644,0.643339553,0.623627977,0.643339553,0.184268771,0.263582273,0.62954145,0.384061598,0.380700573
0.436911416,0.634730218,0.926443344,0.451904676,0.205479548,0.440870634,0.205479548,0.477079519,0.510645975,0.370253308,0.328692112,0.805789693
0.746790641,0.953390502,0.715571084,0.458703055,0.500838464,0.102693629,0.500838464,0.57611931,0.732674317,0.22213708,0.47977076,0.632810076
0.675621424,0.109975584,0.017393868,0.900239148,0.867114361,0.768526657,0.867114361,0.748006954,0.545030697,0.798102968,0.883676754,0.177479196
0.5386448,0.407444358,0.688501725,0.066630378,0.885192349,0.956421497,0.885192349,0.188554638,0.351120319,0.935052753,0.475911364,0.734962765
0.105004636,0.83501352,0.109020864,0.612262912,0.860866707,0.313837493,0.860866707,0.569586762,0.512685228,0.477946257,0.73656481,0.204687111
0.196749013,0.070670482,0.74881712,0.845525001,0.030142407,0.915537449,0.030142407,0.631980425,0.347254324,0.649918936,0.437833704,0.693621682
0.233930341,0.675767478,0.631897249,0.973968952,0.196326477,0.982628962,0.196326477,0.81823294,0.610584923,0.746738217,0.585147715,0.623413343
0.05605846,0.072241137,0.054577017,0.310075739,0.159203356,0.686776506,0.159203356,0.236297957,0.137927581,0.528504561,0.234639548,0.1282596
0.274464911,0.3985812,0.217126803,0.85709124,0.860356779,0.853320163,0.860356779,0.700920785,0.492693511,0.855431148,0.858724009,0.345069136
0.150367425,0.782033934,0.633306806,0.567589406,0.105296988,0.67098654,0.105296988,0.537172788,0.496617298,0.501279674,0.336443197,0.584273798
0.951414675,0.373450702,0.506594575,0.851045106,0.560494532,0.518849102,0.560494532,0.794461381,0.719016414,0.531342731,0.705769819,0.513210023
0.086694162,0.237949035,0.824253111,0.352156536,0.190342673,0.66735423,0.190342673,0.295206055,0.21927208,0.524250763,0.271249604,0.745172179
0.280453707,0.288203811,0.913339627,0.622957411,0.185734512,0.314577151,0.185734512,0.521368815,0.385917355,0.275924359,0.404345962,0.780702868
0.395742529,0.676857392,0.342733963,0.605247211,0.25667098,0.460695584,0.25667098,0.584563036,0.556984136,0.399488203,0.430959096,0.345923827
0.758430149,0.250291494,0.995620365,0.689077883,0.237349452,0.926671302,0.237349452,0.633662765,0.55977594,0.719874747,0.463213667,0.912898368
0.551995809,0.672859799,0.665032412,0.707270049,0.604723849,0.546796129,0.604723849,0.678817375,0.640880477,0.564174445,0.655996949,0.647177928
0.921871949,0.633567768,0.539824989,0.581063215,0.737316856,0.797263309,0.737316856,0.640060208,0.718722865,0.779279373,0.659190035,0.585318007
0.434427327,0.634210009,0.78970923,0.964853795,0.843727496,0.0611901,0.843727496,0.835693257,0.663479206,0.295951319,0.904290645,0.722259144
0.120064406,0.398725739,0.590970347,0.50243664,0.119726226,0.697434261,0.119726226,0.42952417,0.332307542,0.52412185,0.311081433,0.554492326
0.126288041,0.22132153,0.372728898,0.232467148,0.280551689,0.984179704,0.280551689,0.21486844,0.191403494,0.773091299,0.256509419,0.424656258
0.678101957,0.901943861,0.253409286,0.760803123,0.308817097,0.655338662,0.308817097,0.769569059,0.781256973,0.551382193,0.53481011,0.299143005
0.818972373,0.565107713,0.515417516,0.544535576,0.033848763,0.736435656,0.033848763,0.588786916,0.647788703,0.525659588,0.289192169,0.489362455
0.797476641,0.708789856,0.845584805,0.382400996,0.680157585,0.687552375,0.680157585,0.493620672,0.641913573,0.685333938,0.531279291,0.81323884
0.92288535,0.928611846,0.814999316,0.361560928,0.546439523,0.047720268,0.546439523,0.530817229,0.756492297,0.197336045,0.454000226,0.711415432
0.825719831,0.847176843,0.160847795,0.252686534,0.904864876,0.260839442,0.904864876,0.427815075,0.661319796,0.454047072,0.578775705,0.245248667
0.28770432,0.29241663,0.110586074,0.415403261,0.084424614,0.338740472,0.084424614,0.377800425,0.327663311,0.262445715,0.249913937,0.130785368
0.935182975,0.746216545,0.145624458,0.600675533,0.413642736,0.663753566,0.413642736,0.672682801,0.768692492,0.588720317,0.507159134,0.224239197
0.539598109,0.842637647,0.454842166,0.39876067,0.968553645,0.952465205,0.968553645,0.486467832,0.603410716,0.957291737,0.683657157,0.555975618
0.037966355,0.939530897,0.186171902,0.342715319,0.259980771,0.146932317,0.259980771,0.386525311,0.444938634,0.180846853,0.301348045,0.18962883
0.899329948,0.612203364,0.636011492,0.380115941,0.79497091,0.873573901,0.79497091,0.492811156,0.643071442,0.849993003,0.587543425,0.675663675
0.873776444,0.305509704,0.471566237,0.57880517,0.424406891,0.685577174,0.424406891,0.582056541,0.586391703,0.607226089,0.50160603,0.488251396
0.188998111,0.576131753,0.343978125,0.873397737,0.512981704,0.311525361,0.512981704,0.726147895,0.529814773,0.371962264,0.693189721,0.357633207
0.137473311,0.636874531,0.800337372,0.541005164,0.888652517,0.908433781,0.888652517,0.494855791,0.433323294,0.902499402,0.714828841,0.819978527
0.452086928,0.079950786,0.146031345,0.902872424,0.415508179,0.105733794,0.415508179,0.711816354,0.457074927,0.19866611,0.659190302,0.168949273
0.25890692,0.997571078,0.920878445,0.161415468,0.488365322,0.400984914,0.488365322,0.301462527,0.48819194,0.427199036,0.324890395,0.82563778
0.868743132,0.08607975,0.467267947,0.251470845,0.751685406,0.407396249,0.751685406,0.319253024,0.409629262,0.510682996,0.501578126,0.489722523
0.730382105,0.530769095,0.456082571,0.991024619,0.429377774,0.75748068,0.429377774,0.882889913,0.738710306,0.659049808,0.710201197,0.483551902
0.670250498,0.857143696,0.74687071,0.432532471,0.45905634,0.429491711,0.45905634,0.531881859,0.66434771,0.438361099,0.445794405,0.686351373
0.507264343,0.87206319,0.531910636,0.787774674,0.566540279,0.160765524,0.566540279,0.758341402,0.719097039,0.282497951,0.677157477,0.498259089
0.805311872,0.534546865,0.906539763,0.834608761,0.55432288,0.79587648,0.55432288,0.785204944,0.719333187,0.7234104,0.694465821,0.860251746
0.173901128,0.924947284,0.172710779,0.56879664,0.424221748,0.929971567,0.424221748,0.56298491,0.555235936,0.778246621,0.496509194,0.273587955
0.762950965,0.062446701,0.03192679,0.203122378,0.101601152,0.007777484,0.101601152,0.265995314,0.349825897,0.035924584,0.152361765,0.036479296
0.42596517,0.871570023,0.183046306,0.120618022,0.596301968,0.088583727,0.596301968,0.279062894,0.490322724,0.240899199,0.358459995,0.214925614
0.347667284,0.913692737,0.382277655,0.842498996,0.253409352,0.889077458,0.253409352,0.7789533,0.694225706,0.698377026,0.547954174,0.420070805
0.351022211,0.564893201,0.864356006,0.305852757,0.427312291,0.522727314,0.427312291,0.351484242,0.412326221,0.494102807,0.366582524,0.786488765
0.603375845,0.369035083,0.01539677,0.375719698,0.568922157,0.032056002,0.568922157,0.408865428,0.453059734,0.193115848,0.472320928,0.072415232
0.74359849,0.697711962,0.006954314,0.143388385,0.542998881,0.020326804,0.542998881,0.316568437,0.547475174,0.177128427,0.343193633,0.06189602
0.986924976,0.722221649,0.937083037,0.467857256,0.884609173,0.725309662,0.884609173,0.583872073,0.738558495,0.773099516,0.676233214,0.910658313
0.480021883,0.863981106,0.93605487,0.702553808,0.656401452,0.481626341,0.656401452,0.693388114,0.681167189,0.534058875,0.67947763,0.862646675
0.285927146,0.663223665,0.595426615,0.737278419,0.912989891,0.443429445,0.912989891,0.658467515,0.553386309,0.584297578,0.825134155,0.611983226
0.714973882,0.372185851,0.578254885,0.968239489,0.398582617,0.446329222,0.398582617,0.840841602,0.670977753,0.432005241,0.683411053,0.547095092
0.672858566,0.014498711,0.318425786,0.917090742,0.168723923,0.273316269,0.168723923,0.745067111,0.51570227,0.241938565,0.542907333,0.298944648
0.742863436,0.966059995,0.523894726,0.693700791,0.361739718,0.282571797,0.361739718,0.741929068,0.806233438,0.306322173,0.527720254,0.483546932
0.7007273,0.778141852,0.197205375,0.84178801,0.566606391,0.154922799,0.566606391,0.81108198,0.770140606,0.278427877,0.704197201,0.229917219
0.465239088,0.711354714,0.830814539,0.202997563,0.936702639,0.19863075,0.936702639,0.318587364,0.472707099,0.420052317,0.569850101,0.77818497
0.745413475,0.20277267,0.02854108,0.725247759,0.745117558,0.32196345,0.745117558,0.649901353,0.549439478,0.448909682,0.735182658,0.129540965
0.547219097,0.329598312,0.790132599,0.658047651,0.583397474,0.739006113,0.583397474,0.592155967,0.504300389,0.692323522,0.620722563,0.764346438
0.027011553,0.951677512,0.167194314,0.652704355,0.60061884,0.482189362,0.60061884,0.603696408,0.538352479,0.517718205,0.626661597,0.242036271
0.19330839,0.895442339,0.864139909,0.975013401,0.197950771,0.737470887,0.197950771,0.84582199,0.673566776,0.575614852,0.586482086,0.784854093
0.098235969,0.858944654,0.141653579,0.23291855,0.185024472,0.187328778,0.185024472,0.306620079,0.404888783,0.186637486,0.208971511,0.150558188
0.055653421,0.134069692,0.569314798,0.295316156,0.011571003,0.312468681,0.011571003,0.235179776,0.154997936,0.222199377,0.15344358,0.487855807
0.200954443,0.453394249,0.228243841,0.514924495,0.160034511,0.448411236,0.160034511,0.45859945,0.383499391,0.361898219,0.337479503,0.243439648
0.186418272,0.676855696,0.390959676,0.504514301,0.270951471,0.597296763,0.270951471,0.482651106,0.453500179,0.499393175,0.387732886,0.399592564
0.213881691,0.106347108,0.463665219,0.274837261,0.840167568,0.098749279,0.840167568,0.240420403,0.194531258,0.321174766,0.557502415,0.46482386
0.484440657,0.290601306,0.491023677,0.968160147,0.217079232,0.357663212,0.217079232,0.793968398,0.561712731,0.315488018,0.59261969,0.450293186
0.595555642,0.49204747,0.309556638,0.063795915,0.474380703,0.889770864,0.474380703,0.207797608,0.399799864,0.765153816,0.269088309,0.384060467
0.383696287,0.146034278,0.515401178,0.343193915,0.361636785,0.139837058,0.361636785,0.319695325,0.288363872,0.206376976,0.35241535,0.462468327
0.116746899,0.158656507,0.851848757,0.462129837,0.742550004,0.367298499,0.742550004,0.364801397,0.235030144,0.47987395,0.602339921,0.792463856
0.21959593,0.787721843,0.717855427,0.347574106,0.3756109,0.436276813,0.3756109,0.39439954,0.456833452,0.418077039,0.361592503,0.655473113
0.384894709,0.542670359,0.947997723,0.848699374,0.718285032,0.571588217,0.718285032,0.733224322,0.579257586,0.615597261,0.783492203,0.887385503
0.703070684,0.077914254,0.238917809,0.86313326,0.33179771,0.263348652,0.33179771,0.721341023,0.532284706,0.283883369,0.597465485,0.250648883
0.623659915,0.830117999,0.908841933,0.706540182,0.320458657,0.946535813,0.320458657,0.712644814,0.720784325,0.758712666,0.513499419,0.853772993
0.965729769,0.394964996,0.989084884,0.661713102,0.460191667,0.464721667,0.460191667,0.667303386,0.674757098,0.463362667,0.560952384,0.883759241
0.563549609,0.67053759,0.892655545,0.874873647,0.592026953,0.984005015,0.592026953,0.797524633,0.694392614,0.866411596,0.7334503,0.871727633
0.764573784,0.989005542,0.560913307,0.690143665,0.837903787,0.56229969,0.837903787,0.746137465,0.820795864,0.644980919,0.764023726,0.588750994
0.206867477,0.960927742,0.367199105,0.876581437,0.120844558,0.482979592,0.120844558,0.788776289,0.671702758,0.374339082,0.498712998,0.354141699
0.570780802,0.110373659,0.746107382,0.713000913,0.100441196,0.468793656,0.100441196,0.601273809,0.452304335,0.358287918,0.406721055,0.65380939
0.639528917,0.659048412,0.810257196,0.173270719,0.526540475,0.702195614,0.526540475,0.316076103,0.506483281,0.649499072,0.349905597,0.771079365
0.585948829,0.03517741,0.907720014,0.957761551,0.621397101,0.848786913,0.621397101,0.763602022,0.504722649,0.78056997,0.789579326,0.873194413
0.747180255,0.318839025,0.059875817,0.771734372,0.826433072,0.099741368,0.826433072,0.700116953,0.60462706,0.31774888,0.799083722,0.140518098
0.777902487,0.411728342,0.919856531,0.516600506,0.55582462,0.368879091,0.55582462,0.540064978,0.571350942,0.424962749,0.536212563,0.828355596
0.906805636,0.94585608,0.144650737,0.165158898,0.959819652,0.015903255,0.959819652,0.393510486,0.69797927,0.299078174,0.562489275,0.213292881
0.885230795,0.003521527,0.193169263,0.99114134,0.275646152,0.127960709,0.275646152,0.827111786,0.608405714,0.172266342,0.633393746,0.194896097
0.434537407,0.639111286,0.786990255,0.746013186,0.318112192,0.580663752,0.318112192,0.683256534,0.599580998,0.501898284,0.532062689,0.719469798
0.76340825,0.90684789,0.078004581,0.610610057,0.523738786,0.168653197,0.523738786,0.677965461,0.767772666,0.275178874,0.567174422,0.131642863
0.465809253,0.996430758,0.767516753,0.034615814,0.056766016,0.217946501,0.056766016,0.243567072,0.522168748,0.169592355,0.045690915,0.641484654
0.648438348,0.955810916,0.283136213,0.753012549,0.463929272,0.592588684,0.463929272,0.767746174,0.787391007,0.55399086,0.60847091,0.332160766
0.129107916,0.771960787,0.249549608,0.459711207,0.328062688,0.760370121,0.328062688,0.45695815,0.453287408,0.630677891,0.393886948,0.308482968
0.685861254,0.553661398,0.362043236,0.120438516,0.751986037,0.107386206,0.751986037,0.270235359,0.469964483,0.300766155,0.436212277,0.375571813
0.678292648,0.619729852,0.892927177,0.12755442,0.787021137,0.741536323,0.787021137,0.283991469,0.492574201,0.755181768,0.457287779,0.867197488
0.386017781,0.238838423,0.825345616,0.178760766,0.740322862,0.290771498,0.740322862,0.218860967,0.272327901,0.425636907,0.459541814,0.763385928
0.544847859,0.177986671,0.424065938,0.520080603,0.48151656,0.260805499,0.48151656,0.472481601,0.409016266,0.327018817,0.500798581,0.413484956
0.496843914,0.910075631,0.868664495,0.59620069,0.22834768,0.798980684,0.22834768,0.628378415,0.671282048,0.627790783,0.412274185,0.797664433
0.0821013,0.579745624,0.149747093,0.504639493,0.63768007,0.737695051,0.63768007,0.452524684,0.383038271,0.707690557,0.571159781,0.257335187
0.869593998,0.989747114,0.115821767,0.195698248,0.393406671,0.582980984,0.393406671,0.41588994,0.709478863,0.52610869,0.294552459,0.190296179
0.593694715,0.466960459,0.743988476,0.457657403,0.289108368,0.872248856,0.289108368,0.479458459,0.508526532,0.69730671,0.373382886,0.711326504
0.877379456,0.879219758,0.023084071,0.890610301,0.110827231,0.393221253,0.110827231,0.886917093,0.881992815,0.308503046,0.500718766,0.068872105
0.09854215,0.540873638,0.986713778,0.678148453,0.997526944,0.896396048,0.997526944,0.570616285,0.427240062,0.926735317,0.837837698,0.978763322
0.16605448,0.987614313,0.009497417,0.876982607,0.232126808,0.274125021,0.232126808,0.786938144,0.66687886,0.261525557,0.554554707,0.058223117
0.589172102,0.037541373,0.150991705,0.863131116,0.123948863,0.516561712,0.123948863,0.698198802,0.478289051,0.398777857,0.49353999,0.184844421
0.683693927,0.926665771,0.401158807,0.343923938,0.40090728,0.391133742,0.40090728,0.482300712,0.666803076,0.394065804,0.372415609,0.400131148
0.074036871,0.578991956,0.960449885,0.122617889,0.501097387,0.501309045,0.501097387,0.183786846,0.265345456,0.501245547,0.311857638,0.868600551
0.636676043,0.747608519,0.582898844,0.913516357,0.589265914,0.752519433,0.589265914,0.847104134,0.758554504,0.703543377,0.751391135,0.60049761
0.468562934,0.110763779,0.517355052,0.773127837,0.972321852,0.698914989,0.972321852,0.628088493,0.434702701,0.780937048,0.872724845,0.581007726
0.08603932,0.71242164,0.45964139,0.585070125,0.479121338,0.657129316,0.479121338,0.529318232,0.454982373,0.603726922,0.532095732,0.481338177
0.514161354,0.321332496,0.082038058,0.268341468,0.975720223,0.138147651,0.975720223,0.313163105,0.372925288,0.389419422,0.622030845,0.177017234
0.820732914,0.988074514,0.383811397,0.350856977,0.83348553,0.438248192,0.83348553,0.516920998,0.738339693,0.556819393,0.592171254,0.43422249
0.532223314,0.259442283,0.336457357,0.666831927,0.22054015,0.806790228,0.22054015,0.585532189,0.477132537,0.630915205,0.443686038,0.371898923
0.854034853,0.631459948,0.214735232,0.510389076,0.355457091,0.863268761,0.355457091,0.580096574,0.673039903,0.71092526,0.432923084,0.293660771
0.490075528,0.123136522,0.575183613,0.278802147,0.421254666,0.918305552,0.421254666,0.28714331,0.298264862,0.769190286,0.350028407,0.594102912
0.605611257,0.985121723,0.763796831,0.446829875,0.009243374,0.869314662,0.009243374,0.551390859,0.690805505,0.611293276,0.228036624,0.698893268
0.394987008,0.628172712,0.929083652,0.753586125,0.40783273,0.12997778,0.40783273,0.680984245,0.584181739,0.213334265,0.580709427,0.797047972
0.128857729,0.912751081,0.354552771,0.88384426,0.51893474,0.415844717,0.51893474,0.774932303,0.629716361,0.446771724,0.7013895,0.377120163
0.930300139,0.498243039,0.659634858,0.542048237,0.353856069,0.162503295,0.353856069,0.593715243,0.662604583,0.219909127,0.447952153,0.579343823
0.273960856,0.978989013,0.840866332,0.196869859,0.203473655,0.519433369,0.203473655,0.325751382,0.497593412,0.424645455,0.200171757,0.744983768
0.605512678,0.850749207,0.415384219,0.481921077,0.601431177,0.836343774,0.601431177,0.555784037,0.654267983,0.765869995,0.541676127,0.47608487
0.861101108,0.436708888,0.887312871,0.720334026,0.124895742,0.404088651,0.124895742,0.698905317,0.670333706,0.320330778,0.422614884,0.762748736
0.358062545,0.319838802,0.743799292,0.28948315,0.30586043,0.503048692,0.30586043,0.304323407,0.324110416,0.443892213,0.29767179,0.675930346
0.984571578,0.765542482,0.7813544,0.122499514,0.609469773,0.78198234,0.609469773,0.348266769,0.649289775,0.73022857,0.365984643,0.764228731
0.752790155,0.551842124,0.291158156,0.966238985,0.141669607,0.745378127,0.141669607,0.872062131,0.746492993,0.564265571,0.553954296,0.321631298
0.579998045,0.954923376,0.014055696,0.738069341,0.971225297,0.175176903,0.971225297,0.746886752,0.7586433,0.413991421,0.854647319,0.125884777
0.035602475,0.675408372,0.908300314,0.058888619,0.841422443,0.595861671,0.841422443,0.14787366,0.266520382,0.669529902,0.450155531,0.870368663
0.965939595,0.024983421,0.08023978,0.40432004,0.42602443,0.510231436,0.42602443,0.43166248,0.468119067,0.484969334,0.415172235,0.157817411
0.430604405,0.341991752,0.505823944,0.041401307,0.738862058,0.185875255,0.738862058,0.144870338,0.282829047,0.351771296,0.390131682,0.497132887
0.442737463,0.839300572,0.678414283,0.358650896,0.801924655,0.054792856,0.801924655,0.443361332,0.556308581,0.278932396,0.580287775,0.628403178
0.744920107,0.918266918,0.628637032,0.337155385,0.937076421,0.805492921,0.937076421,0.485486823,0.683262074,0.844967971,0.637115903,0.67716656
0.615505419,0.585565759,0.630388588,0.248686269,0.572015098,0.825616392,0.572015098,0.354241065,0.494980793,0.749536004,0.410350684,0.644074019
0.348745515,0.593028563,0.817742134,0.519027579,0.133871094,0.388061337,0.133871094,0.504585417,0.485329201,0.311804264,0.326449336,0.70638695
0.91923691,0.252604188,0.390574654,0.041224247,0.979314424,0.463747986,0.979314424,0.204633138,0.422511658,0.618417917,0.510269336,0.456765964
0.422997231,0.519468125,0.705518718,0.568357161,0.56411934,0.614658042,0.56411934,0.539219816,0.500370023,0.599496431,0.56623825,0.682292712
0.335763742,0.712519912,0.598521853,0.590001935,0.475553576,0.415988334,0.475553576,0.570243902,0.543899859,0.433857907,0.532777756,0.567971673
0.496843717,0.016243256,0.149095208,0.241622533,0.119255423,0.061386757,0.119255423,0.246098819,0.252067201,0.078747357,0.180438978,0.137340384
0.966007336,0.836726564,0.357220209,0.626263211,0.872728379,0.721062699,0.872728379,0.708794333,0.818835828,0.766562403,0.749495795,0.445155275
0.448567139,0.691041926,0.930484109,0.410091318,0.913360742,0.348953556,0.913360742,0.458005283,0.521890568,0.518275712,0.66172603,0.870618717
0.16629704,0.057761952,0.958321956,0.01960524,0.613956033,0.906630803,0.613956033,0.047332517,0.084302219,0.818828372,0.316780636,0.918716248
0.688226809,0.553511051,0.406762604,0.576039943,0.292777511,0.482108728,0.292777511,0.589488639,0.607420234,0.425309363,0.434408727,0.402898707
